"","ID","frame","X.1","type","date","fish.size","flowspeed","foodspeed","filepath","endframe","prey_x","prey_y","fish_x","fish_y","heading","xpos","ypos","cvat_x","cvat_y","fish_x_MATLAB","fish_y_MATLAB","prey_dy","prey_dx","fish_dy","fish_dx","food_theta","change_frame","max_frame","manual_heading","veer_direction","BA","dBA","prey_x_f","fish_x_f","prey_dx_f","fish_dx_f","vel_heading"
"31",2,123,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.6105920092773,19.6147932305908,31.5115,19.898683,0.255449332,451.5050871,951.2414274,31.5115,19.898683,31.552678146858,19.951923739107,8.97922265624977,16.5447117309569,-2.65360000000001,8.95590000000013,0.500673194197305,109,173,NA,1,-0.0578612952745845,2.27627230819431,16.1501020092773,21.05101,-18.3235882690431,-25.9123999999999,0.102050822777739
"32",2,124,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.7760391265869,19.7045854571533,31.601059,19.872147,0.250724351,450.1380707,954.4799552,31.601059,19.872147,31.660100113984,19.906579805119,8.97902020263679,16.5449141845702,0.663399999999825,13.5996999999996,0.500673194197305,109,173,NA,1,-0.0347136873438351,1.70018915100225,15.9668661265869,20.791886,-18.3233858154298,-21.2686000000004,-0.031181412149479
"33",2,125,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,26.9414882684326,19.7943756591797,31.737056,19.878781,0.239556651,449.3809231,958.4540128,31.737056,19.878781,31.791919604576,19.881465219227,8.97922265625013,16.5447117309572,0.663400000000181,9.61930000000031,0.500673194197305,109,173,NA,1,-0.0175988811627138,1.70811746701067,15.7836322684326,20.5792,-18.3235882690428,-25.2489999999997,-0.0262682643344076
"34",2,126,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.1069353857422,19.8841678857422,31.833249,19.885415,0.205338039,449.0197123,961.7556217,31.833249,19.885415,31.901433971789,19.869483856991,8.97922265624977,16.5447117309569,3.6487000000001,7.96080000000003,0.500673194197305,109,173,NA,1,-0.000263866160955906,1.12736007727189,15.6003963857422,20.32671,-18.3235882690431,-26.9075,-0.134779510948899
"35",2,127,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.2723825030518,19.9739601123047,31.912857,19.921902,0.113468625,449.6621437,965.7445862,31.912857,19.921902,32.033747924254,19.890793306529,8.97902020263679,16.5449141845706,4.97550000000011,6.30229999999976,0.500673194197305,109,173,NA,1,0.011217802979387,0.887389084025341,15.4171605030518,20.057635,-18.3233858154294,-28.5660000000002,-0.172445645221201
"36",2,128,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.4378316448975,20.0637503143311,31.97588,19.971657,0.066751196,450.6498723,968.7111335,31.97588,19.971657,32.132148298195,19.923556264191,8.97922265625013,16.5447117309569,8.29249999999995,8.62420000000057,0.500673194197305,109,173,NA,1,0.0202908096137009,0.186668228337358,15.2339266448975,19.771975,-18.3235882690431,-26.2440999999994,-0.306048275492895
"37",2,129,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.603278762207,20.1535425408936,32.062122,20.054582,-0.000455865,452.4680088,971.873251,32.062122,20.054582,32.23703573567,19.983863851896,8.97922265625013,16.5449141845702,2.98529999999992,9.28759999999968,0.500673194197305,109,173,NA,1,0.0221905753681848,1.37972168795783,15.050690762207,19.509534,-18.3233858154298,-25.5807000000003,-0.116175758566963
"38",2,130,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.7687279040527,20.2433347674561,32.154998,20.084435,-0.041952123,454.3953245,974.7960978,32.154998,20.084435,32.333986564026,20.047792913665,8.97902020263643,16.5447117309572,2.65359999999966,3.98039999999966,0.500673194197305,109,173,NA,1,0.0362107911699246,1.54383923466418,14.8674569040527,19.253727,-18.3235882690428,-30.8879000000003,-0.0857002364935679
"39",2,131,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,27.9341750213623,20.3331249694824,32.194802,20.110971,-0.071756428,456.4913306,978.0192933,32.194802,20.110971,32.440899958761,20.117317436002,8.97922265625013,16.5447117309569,2.32190000000045,3.98040000000037,0.500673194197305,109,173,NA,1,0.0520939699960125,1.71162926765277,14.6842210213623,18.944848,-18.3235882690431,-30.8878999999996,-0.0750307154168693
"40",2,132,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,28.0996221386719,20.4229171960449,32.234606,20.13419,-0.054566972,457.1533007,980.581497,32.234606,20.13419,32.52588825549,20.139274984219,8.97902020263679,16.5449141845706,0,2.98530000000028,0.500673194197305,109,173,NA,1,0.0697123216312737,2.38880427678313,14.5009851386719,18.635969,-18.3233858154294,-31.8829999999997,0
"41",2,133,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,28.2650712805176,20.5127073980713,32.264459,20.13419,-0.006665492,457.4935792,979.6762647,32.264459,20.13419,32.495861700099,20.150562022064,8.97922265624977,16.5447117309569,0,2.98529999999957,0.500673194197305,109,173,NA,1,0.0943627564523946,2.54324611869978,14.3177512805176,18.317139,-18.3235882690431,-31.8830000000004,0
"42",2,134,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,28.4305183978271,20.6024996246338,32.294312,20.13419,0.008599233,457.4410958,980.0563328,32.294312,20.13419,32.508468558976,20.148821147686,8.97922265625013,16.5449141845702,-0.663400000000181,4.6438000000002,0.500673194197305,109,173,NA,1,0.120616273253108,2.82742952310184,14.1345153978271,17.998309,-18.3233858154298,-30.2244999999998,0.0219455573164787
"43",2,135,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,28.5959675396728,20.6922918511963,32.34075,20.127556,0.021471332,457.3621898,983.0694447,32.34075,20.127556,32.608413480699,20.146203835666,8.97902020263679,16.5447117309572,4.6438000000002,4.64379999999949,0.500673194197305,109,173,NA,1,0.149678167264106,1.60053077053123,13.9512815396729,17.696064,-18.3235882690428,-30.2245000000005,-0.152451419912626
"44",2,136,2,"DoubleVeer","10/07/2021",6.3,34.8683,21.9583,"DoubleVeer/SuctionFeeding/10-7-2021(SynchronizedCameras)/F1=6.3cm/F1xCV_6Hz4d-DVRBW-S.mp4",174,28.7614146569824,20.7820820532227,32.387188,20.173994,0.012047737,457.4376767,984.8408046,32.387188,20.173994,32.667169488582,20.148707736139,8.97922265624977,16.5447117309569,3.98039999999966,5.30720000000002,0.500673194197305,109,173,NA,1,0.166166217329778,1.84655136566441,13.7680456569824,17.393819,-18.3235882690431,-29.5611,-0.133844906319836
